date,open,high,low,close,volume,symbol,metric
2021-05-03,0.22446554,0.22446554,0.22446554,0.22446554,1,IWM,HISTORICAL_VOLATILITY
2021-05-04,0.22559263,0.22559263,0.22559263,0.22559263,1,IWM,HISTORICAL_VOLATILITY
2021-05-05,0.21897296,0.21897296,0.21897296,0.21897296,1,IWM,HISTORICAL_VOLATILITY
2021-05-06,0.21113095,0.21113095,0.21113095,0.21113095,1,IWM,HISTORICAL_VOLATILITY
2021-05-07,0.19939969,0.19939969,0.19939969,0.19939969,1,IWM,HISTORICAL_VOLATILITY
2021-05-10,0.19533582,0.19533582,0.19533582,0.19533582,1,IWM,HISTORICAL_VOLATILITY
2021-05-11,0.20246347,0.20246347,0.20246347,0.20246347,1,IWM,HISTORICAL_VOLATILITY
2021-05-12,0.20613048,0.20613048,0.20613048,0.20613048,1,IWM,HISTORICAL_VOLATILITY
2021-05-13,0.21078172,0.21078172,0.21078172,0.21078172,1,IWM,HISTORICAL_VOLATILITY
2021-05-14,0.21416299,0.21416299,0.21416299,0.21416299,1,IWM,HISTORICAL_VOLATILITY
2021-05-17,0.21262316,0.21262316,0.21262316,0.21262316,1,IWM,HISTORICAL_VOLATILITY
2021-05-18,0.21351213,0.21351213,0.21351213,0.21351213,1,IWM,HISTORICAL_VOLATILITY
2021-05-19,0.21975081,0.21975081,0.21975081,0.21975081,1,IWM,HISTORICAL_VOLATILITY
2021-05-20,0.21936982,0.21936982,0.21936982,0.21936982,1,IWM,HISTORICAL_VOLATILITY
2021-05-21,0.22148113,0.22148113,0.22148113,0.22148113,1,IWM,HISTORICAL_VOLATILITY
2021-05-24,0.22205262,0.22205262,0.22205262,0.22205262,1,IWM,HISTORICAL_VOLATILITY
2021-05-25,0.22222724,0.22222724,0.22222724,0.22222724,1,IWM,HISTORICAL_VOLATILITY
2021-05-26,0.22016355,0.22016355,0.22016355,0.22016355,1,IWM,HISTORICAL_VOLATILITY
2021-05-27,0.21948095,0.21948095,0.21948095,0.21948095,1,IWM,HISTORICAL_VOLATILITY
2021-05-28,0.21894121,0.21894121,0.21894121,0.21894121,1,IWM,HISTORICAL_VOLATILITY
2021-06-01,0.21797287,0.21797287,0.21797287,0.21797287,1,IWM,HISTORICAL_VOLATILITY
2021-06-02,0.21282953,0.21282953,0.21282953,0.21282953,1,IWM,HISTORICAL_VOLATILITY
2021-06-03,0.21065472,0.21065472,0.21065472,0.21065472,1,IWM,HISTORICAL_VOLATILITY
2021-06-04,0.20784493,0.20784493,0.20784493,0.20784493,1,IWM,HISTORICAL_VOLATILITY
2021-06-07,0.2048129,0.2048129,0.2048129,0.2048129,1,IWM,HISTORICAL_VOLATILITY
2021-06-08,0.20584474,0.20584474,0.20584474,0.20584474,1,IWM,HISTORICAL_VOLATILITY
2021-06-09,0.20609874,0.20609874,0.20609874,0.20609874,1,IWM,HISTORICAL_VOLATILITY
2021-06-10,0.20663847,0.20663847,0.20663847,0.20663847,1,IWM,HISTORICAL_VOLATILITY
2021-06-11,0.2017015,0.2017015,0.2017015,0.2017015,1,IWM,HISTORICAL_VOLATILITY
2021-06-14,0.19868534,0.19868534,0.19868534,0.19868534,1,IWM,HISTORICAL_VOLATILITY
2021-06-15,0.19709789,0.19709789,0.19709789,0.19709789,1,IWM,HISTORICAL_VOLATILITY
2021-06-16,0.19527232,0.19527232,0.19527232,0.19527232,1,IWM,HISTORICAL_VOLATILITY
2021-06-17,0.2001458,0.2001458,0.2001458,0.2001458,1,IWM,HISTORICAL_VOLATILITY
2021-06-18,0.20570187,0.20570187,0.20570187,0.20570187,1,IWM,HISTORICAL_VOLATILITY
2021-06-21,0.20773381,0.20773381,0.20773381,0.20773381,1,IWM,HISTORICAL_VOLATILITY
2021-06-22,0.20752744,0.20752744,0.20752744,0.20752744,1,IWM,HISTORICAL_VOLATILITY
2021-06-23,0.19335151,0.19335151,0.19335151,0.19335151,1,IWM,HISTORICAL_VOLATILITY
2021-06-24,0.18608098,0.18608098,0.18608098,0.18608098,1,IWM,HISTORICAL_VOLATILITY
2021-06-25,0.17885808,0.17885808,0.17885808,0.17885808,1,IWM,HISTORICAL_VOLATILITY
2021-06-28,0.17593717,0.17593717,0.17593717,0.17593717,1,IWM,HISTORICAL_VOLATILITY
2021-06-29,0.17419097,0.17419097,0.17419097,0.17419097,1,IWM,HISTORICAL_VOLATILITY
2021-06-30,0.17290514,0.17290514,0.17290514,0.17290514,1,IWM,HISTORICAL_VOLATILITY
2021-07-01,0.16422178,0.16422178,0.16422178,0.16422178,1,IWM,HISTORICAL_VOLATILITY
2021-07-02,0.16271371,0.16271371,0.16271371,0.16271371,1,IWM,HISTORICAL_VOLATILITY
2021-07-06,0.16450753,0.16450753,0.16450753,0.16450753,1,IWM,HISTORICAL_VOLATILITY
2021-07-07,0.16766655,0.16766655,0.16766655,0.16766655,1,IWM,HISTORICAL_VOLATILITY
2021-07-08,0.18208061,0.18208061,0.18208061,0.18208061,1,IWM,HISTORICAL_VOLATILITY
2021-07-09,0.18496977,0.18496977,0.18496977,0.18496977,1,IWM,HISTORICAL_VOLATILITY
2021-07-12,0.18398555,0.18398555,0.18398555,0.18398555,1,IWM,HISTORICAL_VOLATILITY
2021-07-13,0.18447766,0.18447766,0.18447766,0.18447766,1,IWM,HISTORICAL_VOLATILITY
2021-07-14,0.18600161,0.18600161,0.18600161,0.18600161,1,IWM,HISTORICAL_VOLATILITY
2021-07-15,0.18935113,0.18935113,0.18935113,0.18935113,1,IWM,HISTORICAL_VOLATILITY
2021-07-16,0.19028773,0.19028773,0.19028773,0.19028773,1,IWM,HISTORICAL_VOLATILITY
2021-07-19,0.2046859,0.2046859,0.2046859,0.2046859,1,IWM,HISTORICAL_VOLATILITY
2021-07-20,0.21133732,0.21133732,0.21133732,0.21133732,1,IWM,HISTORICAL_VOLATILITY
2021-07-21,0.21052772,0.21052772,0.21052772,0.21052772,1,IWM,HISTORICAL_VOLATILITY
2021-07-22,0.21187706,0.21187706,0.21187706,0.21187706,1,IWM,HISTORICAL_VOLATILITY
2021-07-23,0.21286128,0.21286128,0.21286128,0.21286128,1,IWM,HISTORICAL_VOLATILITY
2021-07-26,0.21413124,0.21413124,0.21413124,0.21413124,1,IWM,HISTORICAL_VOLATILITY
2021-07-27,0.21548057,0.21548057,0.21548057,0.21548057,1,IWM,HISTORICAL_VOLATILITY
2021-07-28,0.21957619,0.21957619,0.21957619,0.21957619,1,IWM,HISTORICAL_VOLATILITY
2021-07-29,0.2202588,0.2202588,0.2202588,0.2202588,1,IWM,HISTORICAL_VOLATILITY
2021-07-30,0.2176395,0.2176395,0.2176395,0.2176395,1,IWM,HISTORICAL_VOLATILITY
2021-08-02,0.21349626,0.21349626,0.21349626,0.21349626,1,IWM,HISTORICAL_VOLATILITY
2021-08-03,0.21336926,0.21336926,0.21336926,0.21336926,1,IWM,HISTORICAL_VOLATILITY
2021-08-04,0.21432173,0.21432173,0.21432173,0.21432173,1,IWM,HISTORICAL_VOLATILITY
2021-08-05,0.21548057,0.21548057,0.21548057,0.21548057,1,IWM,HISTORICAL_VOLATILITY
2021-08-06,0.21711564,0.21711564,0.21711564,0.21711564,1,IWM,HISTORICAL_VOLATILITY
2021-08-09,0.21736964,0.21736964,0.21736964,0.21736964,1,IWM,HISTORICAL_VOLATILITY
2021-08-10,0.2160838,0.2160838,0.2160838,0.2160838,1,IWM,HISTORICAL_VOLATILITY
2021-08-11,0.21684578,0.21684578,0.21684578,0.21684578,1,IWM,HISTORICAL_VOLATILITY
2021-08-12,0.21635367,0.21635367,0.21635367,0.21635367,1,IWM,HISTORICAL_VOLATILITY
2021-08-13,0.21565519,0.21565519,0.21565519,0.21565519,1,IWM,HISTORICAL_VOLATILITY
2021-08-16,0.21652829,0.21652829,0.21652829,0.21652829,1,IWM,HISTORICAL_VOLATILITY
2021-08-17,0.21744901,0.21744901,0.21744901,0.21744901,1,IWM,HISTORICAL_VOLATILITY
2021-08-18,0.21571869,0.21571869,0.21571869,0.21571869,1,IWM,HISTORICAL_VOLATILITY
2021-08-19,0.20514627,0.20514627,0.20514627,0.20514627,1,IWM,HISTORICAL_VOLATILITY
2021-08-20,0.20382868,0.20382868,0.20382868,0.20382868,1,IWM,HISTORICAL_VOLATILITY
2021-08-23,0.20490815,0.20490815,0.20490815,0.20490815,1,IWM,HISTORICAL_VOLATILITY
2021-08-24,0.2040668,0.2040668,0.2040668,0.2040668,1,IWM,HISTORICAL_VOLATILITY
2021-08-25,0.20192374,0.20192374,0.20192374,0.20192374,1,IWM,HISTORICAL_VOLATILITY
2021-08-26,0.19963781,0.19963781,0.19963781,0.19963781,1,IWM,HISTORICAL_VOLATILITY
2021-08-27,0.19849485,0.19849485,0.19849485,0.19849485,1,IWM,HISTORICAL_VOLATILITY
2021-08-30,0.18331882,0.18331882,0.18331882,0.18331882,1,IWM,HISTORICAL_VOLATILITY
2021-08-31,0.1759213,0.1759213,0.1759213,0.1759213,1,IWM,HISTORICAL_VOLATILITY
2021-09-01,0.17733413,0.17733413,0.17733413,0.17733413,1,IWM,HISTORICAL_VOLATILITY
2021-09-02,0.17630228,0.17630228,0.17630228,0.17630228,1,IWM,HISTORICAL_VOLATILITY
2021-09-03,0.17415923,0.17415923,0.17415923,0.17415923,1,IWM,HISTORICAL_VOLATILITY
2021-09-07,0.17325438,0.17325438,0.17325438,0.17325438,1,IWM,HISTORICAL_VOLATILITY
2021-09-08,0.1718733,0.1718733,0.1718733,0.1718733,1,IWM,HISTORICAL_VOLATILITY
2021-09-09,0.16739669,0.16739669,0.16739669,0.16739669,1,IWM,HISTORICAL_VOLATILITY
2021-09-10,0.16611085,0.16611085,0.16611085,0.16611085,1,IWM,HISTORICAL_VOLATILITY
2021-09-13,0.16596798,0.16596798,0.16596798,0.16596798,1,IWM,HISTORICAL_VOLATILITY
2021-09-14,0.16334869,0.16334869,0.16334869,0.16334869,1,IWM,HISTORICAL_VOLATILITY
2021-09-15,0.16077702,0.16077702,0.16077702,0.16077702,1,IWM,HISTORICAL_VOLATILITY
2021-09-16,0.15895145,0.15895145,0.15895145,0.15895145,1,IWM,HISTORICAL_VOLATILITY
2021-09-17,0.15801485,0.15801485,0.15801485,0.15801485,1,IWM,HISTORICAL_VOLATILITY
2021-09-20,0.17339725,0.17339725,0.17339725,0.17339725,1,IWM,HISTORICAL_VOLATILITY
2021-09-21,0.17646103,0.17646103,0.17646103,0.17646103,1,IWM,HISTORICAL_VOLATILITY
2021-09-22,0.17898508,0.17898508,0.17898508,0.17898508,1,IWM,HISTORICAL_VOLATILITY
2021-09-23,0.18138213,0.18138213,0.18138213,0.18138213,1,IWM,HISTORICAL_VOLATILITY
2021-09-24,0.18147737,0.18147737,0.18147737,0.18147737,1,IWM,HISTORICAL_VOLATILITY
2021-09-27,0.18309657,0.18309657,0.18309657,0.18309657,1,IWM,HISTORICAL_VOLATILITY
2021-09-28,0.18304895,0.18304895,0.18304895,0.18304895,1,IWM,HISTORICAL_VOLATILITY
2021-09-29,0.17839772,0.17839772,0.17839772,0.17839772,1,IWM,HISTORICAL_VOLATILITY
2021-09-30,0.17801673,0.17801673,0.17801673,0.17801673,1,IWM,HISTORICAL_VOLATILITY
2021-10-01,0.18044553,0.18044553,0.18044553,0.18044553,1,IWM,HISTORICAL_VOLATILITY
2021-10-04,0.17955656,0.17955656,0.17955656,0.17955656,1,IWM,HISTORICAL_VOLATILITY
2021-10-05,0.17960418,0.17960418,0.17960418,0.17960418,1,IWM,HISTORICAL_VOLATILITY
2021-10-06,0.18362043,0.18362043,0.18362043,0.18362043,1,IWM,HISTORICAL_VOLATILITY
2021-10-07,0.18523963,0.18523963,0.18523963,0.18523963,1,IWM,HISTORICAL_VOLATILITY
2021-10-08,0.18408079,0.18408079,0.18408079,0.18408079,1,IWM,HISTORICAL_VOLATILITY
2021-10-11,0.18249334,0.18249334,0.18249334,0.18249334,1,IWM,HISTORICAL_VOLATILITY
2021-10-12,0.18252509,0.18252509,0.18252509,0.18252509,1,IWM,HISTORICAL_VOLATILITY
2021-10-13,0.18327119,0.18327119,0.18327119,0.18327119,1,IWM,HISTORICAL_VOLATILITY
2021-10-14,0.18317595,0.18317595,0.18317595,0.18317595,1,IWM,HISTORICAL_VOLATILITY
2021-10-15,0.18484277,0.18484277,0.18484277,0.18484277,1,IWM,HISTORICAL_VOLATILITY
2021-10-18,0.18530313,0.18530313,0.18530313,0.18530313,1,IWM,HISTORICAL_VOLATILITY
2021-10-19,0.18543013,0.18543013,0.18543013,0.18543013,1,IWM,HISTORICAL_VOLATILITY
2021-10-20,0.18460465,0.18460465,0.18460465,0.18460465,1,IWM,HISTORICAL_VOLATILITY
2021-10-21,0.18322357,0.18322357,0.18322357,0.18322357,1,IWM,HISTORICAL_VOLATILITY
2021-10-22,0.1829537,0.1829537,0.1829537,0.1829537,1,IWM,HISTORICAL_VOLATILITY
2021-10-25,0.18060428,0.18060428,0.18060428,0.18060428,1,IWM,HISTORICAL_VOLATILITY
2021-10-26,0.17861996,0.17861996,0.17861996,0.17861996,1,IWM,HISTORICAL_VOLATILITY
2021-10-27,0.17842947,0.17842947,0.17842947,0.17842947,1,IWM,HISTORICAL_VOLATILITY
2021-10-28,0.17766749,0.17766749,0.17766749,0.17766749,1,IWM,HISTORICAL_VOLATILITY
2021-10-29,0.17711188,0.17711188,0.17711188,0.17711188,1,IWM,HISTORICAL_VOLATILITY
2021-11-01,0.16123738,0.16123738,0.16123738,0.16123738,1,IWM,HISTORICAL_VOLATILITY
2021-11-02,0.15799898,0.15799898,0.15799898,0.15799898,1,IWM,HISTORICAL_VOLATILITY
2021-11-03,0.15853871,0.15853871,0.15853871,0.15853871,1,IWM,HISTORICAL_VOLATILITY
2021-11-04,0.15744337,0.15744337,0.15744337,0.15744337,1,IWM,HISTORICAL_VOLATILITY
2021-11-05,0.16045953,0.16045953,0.16045953,0.16045953,1,IWM,HISTORICAL_VOLATILITY
2021-11-08,0.16039603,0.16039603,0.16039603,0.16039603,1,IWM,HISTORICAL_VOLATILITY
2021-11-09,0.1596023,0.1596023,0.1596023,0.1596023,1,IWM,HISTORICAL_VOLATILITY
2021-11-10,0.16331694,0.16331694,0.16331694,0.16331694,1,IWM,HISTORICAL_VOLATILITY
2021-11-11,0.16247559,0.16247559,0.16247559,0.16247559,1,IWM,HISTORICAL_VOLATILITY
2021-11-12,0.15450659,0.15450659,0.15450659,0.15450659,1,IWM,HISTORICAL_VOLATILITY
2021-11-15,0.15436371,0.15436371,0.15436371,0.15436371,1,IWM,HISTORICAL_VOLATILITY
2021-11-16,0.15264927,0.15264927,0.15264927,0.15264927,1,IWM,HISTORICAL_VOLATILITY
2021-11-17,0.14817266,0.14817266,0.14817266,0.14817266,1,IWM,HISTORICAL_VOLATILITY
2021-11-18,0.14736306,0.14736306,0.14736306,0.14736306,1,IWM,HISTORICAL_VOLATILITY
2021-11-19,0.14863302,0.14863302,0.14863302,0.14863302,1,IWM,HISTORICAL_VOLATILITY
2021-11-22,0.15034746,0.15034746,0.15034746,0.15034746,1,IWM,HISTORICAL_VOLATILITY
2021-11-23,0.15403035,0.15403035,0.15403035,0.15403035,1,IWM,HISTORICAL_VOLATILITY
2021-11-24,0.15566542,0.15566542,0.15566542,0.15566542,1,IWM,HISTORICAL_VOLATILITY
2021-11-26,0.18342994,0.18342994,0.18342994,0.18342994,1,IWM,HISTORICAL_VOLATILITY
2021-11-29,0.19020835,0.19020835,0.19020835,0.19020835,1,IWM,HISTORICAL_VOLATILITY
2021-11-30,0.19768525,0.19768525,0.19768525,0.19768525,1,IWM,HISTORICAL_VOLATILITY
2021-12-01,0.21630604,0.21630604,0.21630604,0.21630604,1,IWM,HISTORICAL_VOLATILITY
2021-12-02,0.21930633,0.21930633,0.21930633,0.21930633,1,IWM,HISTORICAL_VOLATILITY
2021-12-03,0.22576725,0.22576725,0.22576725,0.22576725,1,IWM,HISTORICAL_VOLATILITY
2021-12-06,0.23430774,0.23430774,0.23430774,0.23430774,1,IWM,HISTORICAL_VOLATILITY
2021-12-07,0.2394987,0.2394987,0.2394987,0.2394987,1,IWM,HISTORICAL_VOLATILITY
2021-12-08,0.24067341,0.24067341,0.24067341,0.24067341,1,IWM,HISTORICAL_VOLATILITY
2021-12-09,0.24237199,0.24237199,0.24237199,0.24237199,1,IWM,HISTORICAL_VOLATILITY
2021-12-10,0.24508653,0.24508653,0.24508653,0.24508653,1,IWM,HISTORICAL_VOLATILITY
2021-12-13,0.24791219,0.24791219,0.24791219,0.24791219,1,IWM,HISTORICAL_VOLATILITY
2021-12-14,0.249833,0.249833,0.249833,0.249833,1,IWM,HISTORICAL_VOLATILITY
2021-12-15,0.25651617,0.25651617,0.25651617,0.25651617,1,IWM,HISTORICAL_VOLATILITY
2021-12-16,0.25978632,0.25978632,0.25978632,0.25978632,1,IWM,HISTORICAL_VOLATILITY
2021-12-17,0.26592976,0.26592976,0.26592976,0.26592976,1,IWM,HISTORICAL_VOLATILITY
2021-12-20,0.26902528,0.26902528,0.26902528,0.26902528,1,IWM,HISTORICAL_VOLATILITY
2021-12-21,0.26981901,0.26981901,0.26981901,0.26981901,1,IWM,HISTORICAL_VOLATILITY
2021-12-22,0.26958089,0.26958089,0.26958089,0.26958089,1,IWM,HISTORICAL_VOLATILITY
2021-12-23,0.26739021,0.26739021,0.26739021,0.26739021,1,IWM,HISTORICAL_VOLATILITY
2021-12-27,0.26792994,0.26792994,0.26792994,0.26792994,1,IWM,HISTORICAL_VOLATILITY
2021-12-28,0.26921578,0.26921578,0.26921578,0.26921578,1,IWM,HISTORICAL_VOLATILITY
2021-12-29,0.26867605,0.26867605,0.26867605,0.26867605,1,IWM,HISTORICAL_VOLATILITY
2021-12-30,0.26902528,0.26902528,0.26902528,0.26902528,1,IWM,HISTORICAL_VOLATILITY
2021-12-31,0.26866017,0.26866017,0.26866017,0.26866017,1,IWM,HISTORICAL_VOLATILITY
2022-01-03,0.2691999,0.2691999,0.2691999,0.2691999,1,IWM,HISTORICAL_VOLATILITY
2022-01-04,0.26997776,0.26997776,0.26997776,0.26997776,1,IWM,HISTORICAL_VOLATILITY
2022-01-05,0.27237481,0.27237481,0.27237481,0.27237481,1,IWM,HISTORICAL_VOLATILITY
2022-01-06,0.27302566,0.27302566,0.27302566,0.27302566,1,IWM,HISTORICAL_VOLATILITY
2022-01-07,0.27326378,0.27326378,0.27326378,0.27326378,1,IWM,HISTORICAL_VOLATILITY
2022-01-10,0.25734165,0.25734165,0.25734165,0.25734165,1,IWM,HISTORICAL_VOLATILITY
2022-01-11,0.25376988,0.25376988,0.25376988,0.25376988,1,IWM,HISTORICAL_VOLATILITY
2022-01-12,0.25037274,0.25037274,0.25037274,0.25037274,1,IWM,HISTORICAL_VOLATILITY
2022-01-13,0.23675241,0.23675241,0.23675241,0.23675241,1,IWM,HISTORICAL_VOLATILITY
2022-01-14,0.23653017,0.23653017,0.23653017,0.23653017,1,IWM,HISTORICAL_VOLATILITY
2022-01-18,0.23311715,0.23311715,0.23311715,0.23311715,1,IWM,HISTORICAL_VOLATILITY
2022-01-19,0.22605299,0.22605299,0.22605299,0.22605299,1,IWM,HISTORICAL_VOLATILITY
2022-01-20,0.23286316,0.23286316,0.23286316,0.23286316,1,IWM,HISTORICAL_VOLATILITY
